<TICKER>;<PER>;<DATE>;ОТКРЫТИЕ;МАКСИМУМ;МИНИМУМ;ЗАКРЫТИЕ;<VOL>;<TIME>
SPFB.RTS-12.18;1;04.12.2018;114900;114910;114850;114910;591;18:01:00
SPFB.RTS-12.18;1;04.12.2018;114910;114960;114900;114940;185;18:02:00
SPFB.RTS-12.18;1;04.12.2018;114940;115000;114940;114990;538;18:03:00
SPFB.RTS-12.18;1;04.12.2018;114990;115030;114950;114960;824;18:04:00
SPFB.RTS-12.18;1;04.12.2018;114970;114980;114890;114920;723;18:05:00
SPFB.RTS-12.18;1;04.12.2018;114920;114950;114900;114910;272;18:06:00
SPFB.RTS-12.18;1;04.12.2018;114920;114930;114900;114930;150;18:07:00
SPFB.RTS-12.18;1;04.12.2018;114930;114990;114920;114940;681;18:08:00
SPFB.RTS-12.18;1;04.12.2018;114950;115040;114950;115040;727;18:09:00
SPFB.RTS-12.18;1;04.12.2018;115030;115080;115020;115030;861;18:10:00
SPFB.RTS-12.18;1;04.12.2018;115060;115120;115030;115070;1073;18:11:00
SPFB.RTS-12.18;1;04.12.2018;115070;115090;115030;115040;487;18:12:00
SPFB.RTS-12.18;1;04.12.2018;115060;115070;114920;114960;1217;18:13:00
SPFB.RTS-12.18;1;04.12.2018;114970;115020;114960;115000;276;18:14:00
SPFB.RTS-12.18;1;04.12.2018;114990;115000;114910;114910;282;18:15:00
SPFB.RTS-12.18;1;04.12.2018;114920;115020;114900;114930;644;18:16:00
SPFB.RTS-12.18;1;04.12.2018;114950;114990;114940;114960;147;18:17:00
SPFB.RTS-12.18;1;04.12.2018;114960;115110;114960;114990;1055;18:18:00
SPFB.RTS-12.18;1;04.12.2018;114990;115030;114970;115010;221;18:19:00
SPFB.RTS-12.18;1;04.12.2018;115010;115010;114920;114920;358;18:20:00
SPFB.RTS-12.18;1;04.12.2018;114920;114970;114910;114910;620;18:21:00
SPFB.RTS-12.18;1;04.12.2018;114920;114930;114890;114920;860;18:22:00
SPFB.RTS-12.18;1;04.12.2018;114920;114950;114860;114870;588;18:23:00
SPFB.RTS-12.18;1;04.12.2018;114880;114900;114860;114870;386;18:24:00
SPFB.RTS-12.18;1;04.12.2018;114870;114910;114850;114880;575;18:25:00
SPFB.RTS-12.18;1;04.12.2018;114890;114890;114850;114870;260;18:26:00
SPFB.RTS-12.18;1;04.12.2018;114880;114910;114860;114890;329;18:27:00
SPFB.RTS-12.18;1;04.12.2018;114890;114900;114830;114850;817;18:28:00
SPFB.RTS-12.18;1;04.12.2018;114850;114900;114810;114900;601;18:29:00
SPFB.RTS-12.18;1;04.12.2018;114880;114950;114880;114930;628;18:30:00
SPFB.RTS-12.18;1;04.12.2018;114920;114970;114870;114960;1006;18:31:00
SPFB.RTS-12.18;1;04.12.2018;114970;115020;114940;114950;887;18:32:00
SPFB.RTS-12.18;1;04.12.2018;114950;114950;114890;114910;356;18:33:00
SPFB.RTS-12.18;1;04.12.2018;114920;114940;114860;114910;596;18:34:00
SPFB.RTS-12.18;1;04.12.2018;114910;114930;114890;114890;226;18:35:00
SPFB.RTS-12.18;1;04.12.2018;114890;114940;114840;114930;864;18:36:00
SPFB.RTS-12.18;1;04.12.2018;114930;114950;114910;114940;639;18:37:00
SPFB.RTS-12.18;1;04.12.2018;114950;114970;114910;114920;589;18:38:00
SPFB.RTS-12.18;1;04.12.2018;114920;114940;114910;114920;333;18:39:00
SPFB.RTS-12.18;1;04.12.2018;114920;114970;114880;114920;1608;18:40:00
SPFB.RTS-12.18;1;04.12.2018;114930;114980;114910;114970;601;18:41:00
SPFB.RTS-12.18;1;04.12.2018;114960;114990;114930;114930;499;18:42:00
SPFB.RTS-12.18;1;04.12.2018;114940;114970;114930;114950;594;18:43:00
SPFB.RTS-12.18;1;04.12.2018;114960;115000;114950;114970;296;18:44:00
SPFB.RTS-12.18;1;04.12.2018;114980;115040;114950;114970;1065;18:45:00
SPFB.RTS-12.18;1;04.12.2018;115050;115080;114890;114970;772;19:01:00
SPFB.RTS-12.18;1;04.12.2018;114960;115010;114950;114980;222;19:02:00
SPFB.RTS-12.18;1;04.12.2018;114990;115010;114920;114940;898;19:03:00
SPFB.RTS-12.18;1;04.12.2018;114930;114950;114900;114940;231;19:04:00
SPFB.RTS-12.18;1;04.12.2018;114940;115050;114940;115050;443;19:05:00
SPFB.RTS-12.18;1;04.12.2018;115030;115060;114990;115000;467;19:06:00
SPFB.RTS-12.18;1;04.12.2018;115010;115020;114980;114990;264;19:07:00
SPFB.RTS-12.18;1;04.12.2018;115010;115120;115000;115070;858;19:08:00
SPFB.RTS-12.18;1;04.12.2018;115070;115090;115040;115050;297;19:09:00
SPFB.RTS-12.18;1;04.12.2018;115060;115070;115040;115040;112;19:10:00
SPFB.RTS-12.18;1;04.12.2018;115030;115040;114990;115010;219;19:11:00
SPFB.RTS-12.18;1;04.12.2018;115020;115030;114980;115000;347;19:12:00
SPFB.RTS-12.18;1;04.12.2018;115000;115060;114990;115050;171;19:13:00
SPFB.RTS-12.18;1;04.12.2018;115060;115070;115030;115060;189;19:14:00
SPFB.RTS-12.18;1;04.12.2018;115050;115070;115010;115050;226;19:15:00
SPFB.RTS-12.18;1;04.12.2018;115050;115060;114990;115000;374;19:16:00
SPFB.RTS-12.18;1;04.12.2018;114980;115000;114940;114970;560;19:17:00
SPFB.RTS-12.18;1;04.12.2018;114970;115020;114940;114990;411;19:18:00
SPFB.RTS-12.18;1;04.12.2018;115000;115000;114940;114940;192;19:19:00
SPFB.RTS-12.18;1;04.12.2018;114940;114960;114920;114960;296;19:20:00
SPFB.RTS-12.18;1;04.12.2018;114940;114940;114900;114910;379;19:21:00
SPFB.RTS-12.18;1;04.12.2018;114920;114940;114900;114930;82;19:22:00
SPFB.RTS-12.18;1;04.12.2018;114920;114960;114910;114940;74;19:23:00
SPFB.RTS-12.18;1;04.12.2018;114930;114960;114900;114950;106;19:24:00
SPFB.RTS-12.18;1;04.12.2018;114950;114960;114900;114940;672;19:25:00
SPFB.RTS-12.18;1;04.12.2018;114940;114980;114930;114970;376;19:26:00
SPFB.RTS-12.18;1;04.12.2018;114970;114990;114950;114980;232;19:27:00
SPFB.RTS-12.18;1;04.12.2018;114970;115010;114960;114970;503;19:28:00
SPFB.RTS-12.18;1;04.12.2018;115000;115030;114970;115030;476;19:29:00
SPFB.RTS-12.18;1;04.12.2018;115020;115020;114970;114980;298;19:30:00
SPFB.RTS-12.18;1;04.12.2018;114980;114990;114950;114960;485;19:31:00
SPFB.RTS-12.18;1;04.12.2018;114960;114960;114900;114910;613;19:32:00
SPFB.RTS-12.18;1;04.12.2018;114900;114980;114890;114970;548;19:33:00
SPFB.RTS-12.18;1;04.12.2018;114970;114970;114870;114870;900;19:34:00
SPFB.RTS-12.18;1;04.12.2018;114880;114900;114730;114770;2143;19:35:00
SPFB.RTS-12.18;1;04.12.2018;114770;114770;114500;114620;4745;19:36:00
SPFB.RTS-12.18;1;04.12.2018;114610;114700;114610;114670;721;19:37:00
SPFB.RTS-12.18;1;04.12.2018;114680;114740;114660;114740;903;19:38:00
SPFB.RTS-12.18;1;04.12.2018;114730;114790;114700;114720;781;19:39:00
SPFB.RTS-12.18;1;04.12.2018;114730;114760;114720;114760;197;19:40:00
SPFB.RTS-12.18;1;04.12.2018;114750;114850;114730;114770;709;19:41:00
SPFB.RTS-12.18;1;04.12.2018;114780;114790;114730;114760;443;19:42:00
SPFB.RTS-12.18;1;04.12.2018;114770;114780;114750;114770;288;19:43:00
SPFB.RTS-12.18;1;04.12.2018;114770;114780;114720;114740;246;19:44:00
SPFB.RTS-12.18;1;04.12.2018;114740;114750;114720;114720;123;19:45:00
SPFB.RTS-12.18;1;04.12.2018;114730;114790;114720;114780;212;19:46:00
SPFB.RTS-12.18;1;04.12.2018;114780;114800;114730;114780;273;19:47:00
SPFB.RTS-12.18;1;04.12.2018;114790;114790;114760;114760;129;19:48:00
SPFB.RTS-12.18;1;04.12.2018;114760;114790;114730;114780;224;19:49:00
SPFB.RTS-12.18;1;04.12.2018;114780;114800;114760;114780;156;19:50:00
SPFB.RTS-12.18;1;04.12.2018;114780;114820;114780;114790;262;19:51:00
SPFB.RTS-12.18;1;04.12.2018;114800;114800;114730;114750;105;19:52:00
SPFB.RTS-12.18;1;04.12.2018;114750;114760;114740;114760;43;19:53:00
SPFB.RTS-12.18;1;04.12.2018;114760;114760;114740;114760;91;19:54:00
SPFB.RTS-12.18;1;04.12.2018;114770;114790;114760;114760;81;19:55:00
SPFB.RTS-12.18;1;04.12.2018;114760;114790;114740;114790;80;19:56:00
SPFB.RTS-12.18;1;04.12.2018;114790;114790;114750;114760;93;19:57:00
SPFB.RTS-12.18;1;04.12.2018;114760;114770;114700;114700;374;19:58:00
SPFB.RTS-12.18;1;04.12.2018;114700;114720;114670;114680;492;19:59:00
SPFB.RTS-12.18;1;04.12.2018;114680;114700;114640;114670;386;20:00:00
SPFB.RTS-12.18;1;04.12.2018;114660;114700;114600;114610;1008;20:01:00
SPFB.RTS-12.18;1;04.12.2018;114620;114650;114570;114650;830;20:02:00
SPFB.RTS-12.18;1;04.12.2018;114640;114650;114530;114550;850;20:03:00
SPFB.RTS-12.18;1;04.12.2018;114570;114570;114500;114540;941;20:04:00
SPFB.RTS-12.18;1;04.12.2018;114530;114530;114300;114380;4130;20:05:00
SPFB.RTS-12.18;1;04.12.2018;114390;114420;114290;114300;1087;20:06:00
SPFB.RTS-12.18;1;04.12.2018;114300;114400;114290;114370;1507;20:07:00
SPFB.RTS-12.18;1;04.12.2018;114360;114360;114200;114210;1432;20:08:00
SPFB.RTS-12.18;1;04.12.2018;114200;114300;114030;114240;3820;20:09:00
SPFB.RTS-12.18;1;04.12.2018;114240;114260;114090;114160;2450;20:10:00
SPFB.RTS-12.18;1;04.12.2018;114150;114190;114130;114180;755;20:11:00
SPFB.RTS-12.18;1;04.12.2018;114180;114230;114150;114160;710;20:12:00
SPFB.RTS-12.18;1;04.12.2018;114160;114230;114150;114170;1093;20:13:00
SPFB.RTS-12.18;1;04.12.2018;114180;114190;114030;114040;1231;20:14:00
SPFB.RTS-12.18;1;04.12.2018;114050;114050;113800;113880;4424;20:15:00
SPFB.RTS-12.18;1;04.12.2018;113870;113890;113720;113850;2538;20:16:00
SPFB.RTS-12.18;1;04.12.2018;113840;113990;113820;113990;1884;20:17:00
SPFB.RTS-12.18;1;04.12.2018;113980;114020;113930;113960;1195;20:18:00
SPFB.RTS-12.18;1;04.12.2018;113960;114020;113940;113990;378;20:19:00
SPFB.RTS-12.18;1;04.12.2018;113970;114020;113970;113990;331;20:20:00
SPFB.RTS-12.18;1;04.12.2018;114000;114000;113900;113900;701;20:21:00
SPFB.RTS-12.18;1;04.12.2018;113900;114000;113900;113970;1281;20:22:00
SPFB.RTS-12.18;1;04.12.2018;113950;113960;113920;113930;456;20:23:00
SPFB.RTS-12.18;1;04.12.2018;113940;113960;113900;113920;783;20:24:00
SPFB.RTS-12.18;1;04.12.2018;113910;113930;113810;113840;1539;20:25:00
SPFB.RTS-12.18;1;04.12.2018;113850;113960;113800;113880;1988;20:26:00
SPFB.RTS-12.18;1;04.12.2018;113860;113930;113830;113890;1183;20:27:00
SPFB.RTS-12.18;1;04.12.2018;113880;113930;113800;113910;690;20:28:00
SPFB.RTS-12.18;1;04.12.2018;113920;113930;113850;113890;434;20:29:00
SPFB.RTS-12.18;1;04.12.2018;113890;113890;113800;113810;1522;20:30:00
SPFB.RTS-12.18;1;04.12.2018;113810;113820;113570;113640;4055;20:31:00
SPFB.RTS-12.18;1;04.12.2018;113630;113700;113620;113630;2443;20:32:00
SPFB.RTS-12.18;1;04.12.2018;113650;113670;113470;113560;3467;20:33:00
SPFB.RTS-12.18;1;04.12.2018;113560;113670;113530;113650;1945;20:34:00
SPFB.RTS-12.18;1;04.12.2018;113640;113680;113610;113680;646;20:35:00
SPFB.RTS-12.18;1;04.12.2018;113690;113710;113630;113680;585;20:36:00
SPFB.RTS-12.18;1;04.12.2018;113700;113770;113680;113750;804;20:37:00
SPFB.RTS-12.18;1;04.12.2018;113740;113780;113730;113760;497;20:38:00
SPFB.RTS-12.18;1;04.12.2018;113740;113760;113690;113750;501;20:39:00
SPFB.RTS-12.18;1;04.12.2018;113760;113760;113650;113670;348;20:40:00
SPFB.RTS-12.18;1;04.12.2018;113660;113740;113610;113730;656;20:41:00
SPFB.RTS-12.18;1;04.12.2018;113740;113770;113700;113760;303;20:42:00
SPFB.RTS-12.18;1;04.12.2018;113760;113770;113730;113760;660;20:43:00
SPFB.RTS-12.18;1;04.12.2018;113760;113810;113750;113800;483;20:44:00
SPFB.RTS-12.18;1;04.12.2018;113790;113850;113780;113780;753;20:45:00
SPFB.RTS-12.18;1;04.12.2018;113770;113870;113770;113860;952;20:46:00
SPFB.RTS-12.18;1;04.12.2018;113870;113880;113810;113870;403;20:47:00
SPFB.RTS-12.18;1;04.12.2018;113870;113870;113820;113860;284;20:48:00
SPFB.RTS-12.18;1;04.12.2018;113860;113900;113840;113880;367;20:49:00
SPFB.RTS-12.18;1;04.12.2018;113890;113930;113870;113870;322;20:50:00
SPFB.RTS-12.18;1;04.12.2018;113880;113890;113780;113790;747;20:51:00
SPFB.RTS-12.18;1;04.12.2018;113800;113850;113790;113820;380;20:52:00
SPFB.RTS-12.18;1;04.12.2018;113820;113850;113780;113820;467;20:53:00
SPFB.RTS-12.18;1;04.12.2018;113840;113910;113840;113850;429;20:54:00
SPFB.RTS-12.18;1;04.12.2018;113830;113860;113810;113830;106;20:55:00
SPFB.RTS-12.18;1;04.12.2018;113840;113870;113830;113870;163;20:56:00
SPFB.RTS-12.18;1;04.12.2018;113870;113930;113870;113900;272;20:57:00
SPFB.RTS-12.18;1;04.12.2018;113890;113900;113840;113850;284;20:58:00
SPFB.RTS-12.18;1;04.12.2018;113840;113860;113820;113850;110;20:59:00
SPFB.RTS-12.18;1;04.12.2018;113850;113860;113800;113800;322;21:00:00
SPFB.RTS-12.18;1;04.12.2018;113790;113810;113760;113780;495;21:01:00
SPFB.RTS-12.18;1;04.12.2018;113770;113790;113750;113760;130;21:02:00
SPFB.RTS-12.18;1;04.12.2018;113750;113770;113720;113750;358;21:03:00
SPFB.RTS-12.18;1;04.12.2018;113750;113790;113750;113790;164;21:04:00
SPFB.RTS-12.18;1;04.12.2018;113800;113830;113770;113780;163;21:05:00
SPFB.RTS-12.18;1;04.12.2018;113770;113830;113770;113820;130;21:06:00
SPFB.RTS-12.18;1;04.12.2018;113810;113850;113800;113850;94;21:07:00
SPFB.RTS-12.18;1;04.12.2018;113850;113870;113810;113810;187;21:08:00
SPFB.RTS-12.18;1;04.12.2018;113820;113840;113800;113810;155;21:09:00
SPFB.RTS-12.18;1;04.12.2018;113810;113840;113800;113820;227;21:10:00
SPFB.RTS-12.18;1;04.12.2018;113810;113830;113790;113790;275;21:11:00
SPFB.RTS-12.18;1;04.12.2018;113790;113830;113750;113820;523;21:12:00
SPFB.RTS-12.18;1;04.12.2018;113790;113890;113790;113860;483;21:13:00
SPFB.RTS-12.18;1;04.12.2018;113850;113880;113850;113850;117;21:14:00
SPFB.RTS-12.18;1;04.12.2018;113850;113850;113750;113780;462;21:15:00
SPFB.RTS-12.18;1;04.12.2018;113770;113800;113760;113800;413;21:16:00
SPFB.RTS-12.18;1;04.12.2018;113790;113820;113770;113810;414;21:17:00
SPFB.RTS-12.18;1;04.12.2018;113810;113820;113790;113810;148;21:18:00
SPFB.RTS-12.18;1;04.12.2018;113820;113840;113800;113820;302;21:19:00
SPFB.RTS-12.18;1;04.12.2018;113830;113830;113800;113830;67;21:20:00
SPFB.RTS-12.18;1;04.12.2018;113840;113840;113770;113780;158;21:21:00
SPFB.RTS-12.18;1;04.12.2018;113790;113830;113790;113810;146;21:22:00
SPFB.RTS-12.18;1;04.12.2018;113820;113850;113790;113830;204;21:23:00
SPFB.RTS-12.18;1;04.12.2018;113820;113840;113790;113820;157;21:24:00
SPFB.RTS-12.18;1;04.12.2018;113820;113830;113780;113800;110;21:25:00
SPFB.RTS-12.18;1;04.12.2018;113790;113800;113750;113770;263;21:26:00
SPFB.RTS-12.18;1;04.12.2018;113760;113780;113670;113680;1450;21:27:00
SPFB.RTS-12.18;1;04.12.2018;113670;113700;113520;113530;2078;21:28:00
SPFB.RTS-12.18;1;04.12.2018;113530;113540;113330;113380;3617;21:29:00
SPFB.RTS-12.18;1;04.12.2018;113370;113550;113340;113540;1668;21:30:00
SPFB.RTS-12.18;1;04.12.2018;113530;113560;113480;113560;1251;21:31:00
SPFB.RTS-12.18;1;04.12.2018;113550;113580;113540;113560;384;21:32:00
SPFB.RTS-12.18;1;04.12.2018;113550;113580;113550;113570;133;21:33:00
SPFB.RTS-12.18;1;04.12.2018;113570;113590;113540;113550;466;21:34:00
SPFB.RTS-12.18;1;04.12.2018;113530;113560;113500;113550;278;21:35:00
SPFB.RTS-12.18;1;04.12.2018;113550;113550;113460;113480;489;21:36:00
SPFB.RTS-12.18;1;04.12.2018;113490;113510;113460;113490;390;21:37:00
SPFB.RTS-12.18;1;04.12.2018;113490;113510;113440;113490;226;21:38:00
SPFB.RTS-12.18;1;04.12.2018;113490;113500;113430;113440;346;21:39:00
SPFB.RTS-12.18;1;04.12.2018;113440;113440;113230;113310;2516;21:40:00
SPFB.RTS-12.18;1;04.12.2018;113310;113320;113250;113300;926;21:41:00
SPFB.RTS-12.18;1;04.12.2018;113310;113310;113180;113280;1238;21:42:00
SPFB.RTS-12.18;1;04.12.2018;113280;113380;113260;113370;809;21:43:00
SPFB.RTS-12.18;1;04.12.2018;113370;113440;113360;113440;919;21:44:00
SPFB.RTS-12.18;1;04.12.2018;113430;113460;113380;113440;491;21:45:00
SPFB.RTS-12.18;1;04.12.2018;113420;113460;113380;113460;316;21:46:00
SPFB.RTS-12.18;1;04.12.2018;113460;113490;113430;113490;371;21:47:00
SPFB.RTS-12.18;1;04.12.2018;113470;113490;113390;113430;294;21:48:00
SPFB.RTS-12.18;1;04.12.2018;113430;113460;113390;113450;259;21:49:00
SPFB.RTS-12.18;1;04.12.2018;113460;113460;113410;113420;173;21:50:00
SPFB.RTS-12.18;1;04.12.2018;113420;113440;113300;113320;737;21:51:00
SPFB.RTS-12.18;1;04.12.2018;113310;113350;113300;113320;320;21:52:00
SPFB.RTS-12.18;1;04.12.2018;113330;113340;113300;113320;608;21:53:00
SPFB.RTS-12.18;1;04.12.2018;113320;113430;113310;113370;409;21:54:00
SPFB.RTS-12.18;1;04.12.2018;113380;113470;113350;113450;470;21:55:00
SPFB.RTS-12.18;1;04.12.2018;113440;113500;113430;113500;376;21:56:00
SPFB.RTS-12.18;1;04.12.2018;113490;113520;113460;113490;426;21:57:00
SPFB.RTS-12.18;1;04.12.2018;113490;113530;113480;113530;745;21:58:00
SPFB.RTS-12.18;1;04.12.2018;113530;113560;113510;113530;317;21:59:00
SPFB.RTS-12.18;1;04.12.2018;113520;113550;113480;113490;254;22:00:00
SPFB.RTS-12.18;1;04.12.2018;113490;113520;113480;113500;414;22:01:00
SPFB.RTS-12.18;1;04.12.2018;113500;113530;113470;113510;479;22:02:00
SPFB.RTS-12.18;1;04.12.2018;113500;113590;113490;113540;944;22:03:00
SPFB.RTS-12.18;1;04.12.2018;113550;113560;113490;113490;184;22:04:00
SPFB.RTS-12.18;1;04.12.2018;113500;113540;113470;113470;218;22:05:00
SPFB.RTS-12.18;1;04.12.2018;113480;113570;113470;113560;371;22:06:00
SPFB.RTS-12.18;1;04.12.2018;113560;113610;113540;113590;365;22:07:00
SPFB.RTS-12.18;1;04.12.2018;113590;113610;113570;113570;244;22:08:00
SPFB.RTS-12.18;1;04.12.2018;113580;113610;113570;113600;147;22:09:00
SPFB.RTS-12.18;1;04.12.2018;113600;113650;113600;113640;426;22:10:00
SPFB.RTS-12.18;1;04.12.2018;113640;113650;113600;113630;238;22:11:00
SPFB.RTS-12.18;1;04.12.2018;113630;113640;113600;113600;111;22:12:00
SPFB.RTS-12.18;1;04.12.2018;113600;113610;113580;113600;163;22:13:00
SPFB.RTS-12.18;1;04.12.2018;113590;113640;113590;113610;218;22:14:00
SPFB.RTS-12.18;1;04.12.2018;113610;113610;113580;113590;66;22:15:00
SPFB.RTS-12.18;1;04.12.2018;113590;113610;113560;113590;211;22:16:00
SPFB.RTS-12.18;1;04.12.2018;113590;113600;113560;113560;100;22:17:00
SPFB.RTS-12.18;1;04.12.2018;113570;113590;113560;113580;35;22:18:00
SPFB.RTS-12.18;1;04.12.2018;113580;113600;113560;113560;91;22:19:00
SPFB.RTS-12.18;1;04.12.2018;113560;113600;113550;113590;101;22:20:00
SPFB.RTS-12.18;1;04.12.2018;113600;113600;113580;113580;331;22:21:00
SPFB.RTS-12.18;1;04.12.2018;113580;113640;113580;113610;210;22:22:00
SPFB.RTS-12.18;1;04.12.2018;113620;113630;113580;113590;96;22:23:00
SPFB.RTS-12.18;1;04.12.2018;113590;113600;113510;113520;212;22:24:00
SPFB.RTS-12.18;1;04.12.2018;113520;113550;113510;113520;208;22:25:00
SPFB.RTS-12.18;1;04.12.2018;113510;113550;113490;113530;243;22:26:00
SPFB.RTS-12.18;1;04.12.2018;113540;113560;113520;113540;114;22:27:00
SPFB.RTS-12.18;1;04.12.2018;113530;113550;113470;113490;343;22:28:00
SPFB.RTS-12.18;1;04.12.2018;113500;113510;113470;113490;292;22:29:00
SPFB.RTS-12.18;1;04.12.2018;113490;113510;113480;113500;70;22:30:00
SPFB.RTS-12.18;1;04.12.2018;113510;113540;113470;113530;312;22:31:00
SPFB.RTS-12.18;1;04.12.2018;113530;113560;113520;113560;205;22:32:00
SPFB.RTS-12.18;1;04.12.2018;113550;113550;113510;113540;48;22:33:00
SPFB.RTS-12.18;1;04.12.2018;113540;113540;113520;113530;74;22:34:00
SPFB.RTS-12.18;1;04.12.2018;113540;113560;113530;113550;165;22:35:00
SPFB.RTS-12.18;1;04.12.2018;113550;113560;113520;113540;65;22:36:00
SPFB.RTS-12.18;1;04.12.2018;113550;113550;113520;113530;39;22:37:00
SPFB.RTS-12.18;1;04.12.2018;113540;113540;113510;113520;144;22:38:00
SPFB.RTS-12.18;1;04.12.2018;113520;113570;113500;113500;287;22:39:00
SPFB.RTS-12.18;1;04.12.2018;113510;113580;113500;113570;354;22:40:00
SPFB.RTS-12.18;1;04.12.2018;113560;113590;113530;113560;152;22:41:00
SPFB.RTS-12.18;1;04.12.2018;113570;113590;113540;113560;108;22:42:00
SPFB.RTS-12.18;1;04.12.2018;113570;113580;113540;113550;98;22:43:00
SPFB.RTS-12.18;1;04.12.2018;113560;113590;113560;113560;139;22:44:00
SPFB.RTS-12.18;1;04.12.2018;113560;113570;113550;113570;66;22:45:00
SPFB.RTS-12.18;1;04.12.2018;113570;113620;113570;113610;355;22:46:00
SPFB.RTS-12.18;1;04.12.2018;113610;113630;113570;113600;147;22:47:00
SPFB.RTS-12.18;1;04.12.2018;113600;113600;113560;113590;113;22:48:00
SPFB.RTS-12.18;1;04.12.2018;113590;113590;113570;113590;47;22:49:00
SPFB.RTS-12.18;1;04.12.2018;113590;113610;113580;113580;147;22:50:00
SPFB.RTS-12.18;1;04.12.2018;113580;113590;113570;113570;153;22:51:00
SPFB.RTS-12.18;1;04.12.2018;113560;113580;113560;113560;131;22:52:00
SPFB.RTS-12.18;1;04.12.2018;113580;113610;113570;113610;96;22:53:00
SPFB.RTS-12.18;1;04.12.2018;113620;113640;113600;113630;219;22:54:00
SPFB.RTS-12.18;1;04.12.2018;113630;113640;113600;113610;69;22:55:00
SPFB.RTS-12.18;1;04.12.2018;113620;113630;113600;113630;114;22:56:00
SPFB.RTS-12.18;1;04.12.2018;113640;113650;113610;113650;208;22:57:00
SPFB.RTS-12.18;1;04.12.2018;113640;113650;113610;113610;110;22:58:00
SPFB.RTS-12.18;1;04.12.2018;113610;113610;113550;113550;267;22:59:00
SPFB.RTS-12.18;1;04.12.2018;113570;113580;113540;113570;73;23:00:00
SPFB.RTS-12.18;1;04.12.2018;113560;113560;113500;113510;490;23:01:00
SPFB.RTS-12.18;1;04.12.2018;113510;113570;113500;113520;303;23:02:00
SPFB.RTS-12.18;1;04.12.2018;113540;113540;113490;113530;108;23:03:00
SPFB.RTS-12.18;1;04.12.2018;113530;113550;113500;113550;170;23:04:00
SPFB.RTS-12.18;1;04.12.2018;113550;113550;113510;113550;11;23:05:00
SPFB.RTS-12.18;1;04.12.2018;113540;113590;113530;113570;108;23:06:00
SPFB.RTS-12.18;1;04.12.2018;113560;113570;113560;113570;41;23:07:00
SPFB.RTS-12.18;1;04.12.2018;113550;113550;113500;113530;122;23:08:00
SPFB.RTS-12.18;1;04.12.2018;113530;113550;113510;113530;88;23:09:00
SPFB.RTS-12.18;1;04.12.2018;113530;113540;113510;113530;75;23:10:00
SPFB.RTS-12.18;1;04.12.2018;113510;113550;113510;113550;69;23:11:00
SPFB.RTS-12.18;1;04.12.2018;113560;113570;113510;113510;90;23:12:00
SPFB.RTS-12.18;1;04.12.2018;113510;113510;113470;113470;219;23:13:00
SPFB.RTS-12.18;1;04.12.2018;113470;113500;113470;113490;115;23:14:00
SPFB.RTS-12.18;1;04.12.2018;113500;113560;113490;113550;227;23:15:00
SPFB.RTS-12.18;1;04.12.2018;113550;113600;113550;113560;295;23:16:00
SPFB.RTS-12.18;1;04.12.2018;113550;113570;113520;113550;244;23:17:00
SPFB.RTS-12.18;1;04.12.2018;113540;113540;113510;113530;116;23:18:00
SPFB.RTS-12.18;1;04.12.2018;113530;113530;113490;113490;179;23:19:00
SPFB.RTS-12.18;1;04.12.2018;113490;113500;113480;113490;168;23:20:00
SPFB.RTS-12.18;1;04.12.2018;113490;113520;113420;113500;572;23:21:00
SPFB.RTS-12.18;1;04.12.2018;113470;113480;113440;113480;127;23:22:00
SPFB.RTS-12.18;1;04.12.2018;113470;113490;113440;113460;72;23:23:00
SPFB.RTS-12.18;1;04.12.2018;113450;113460;113390;113420;295;23:24:00
SPFB.RTS-12.18;1;04.12.2018;113420;113430;113360;113390;266;23:25:00
SPFB.RTS-12.18;1;04.12.2018;113390;113440;113380;113430;466;23:26:00
SPFB.RTS-12.18;1;04.12.2018;113430;113440;113330;113340;517;23:27:00
SPFB.RTS-12.18;1;04.12.2018;113350;113380;113330;113360;224;23:28:00
