<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS-12.18;1;06.11.2018;1;1146700;1146800;1146400;1146500;98
SPFB.RTS-12.18;1;06.11.2018;1;1146600;1147000;1146600;1146800;176
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1147100;1146600;1146900;176
SPFB.RTS-12.18;1;06.11.2018;1;1146900;1146900;1146700;1146800;84
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1146800;1146700;1146700;33
SPFB.RTS-12.18;1;06.11.2018;1;1146600;1147000;1146500;1146900;102
SPFB.RTS-12.18;1;06.11.2018;1;1146900;1147300;1146900;1146900;274
SPFB.RTS-12.18;1;06.11.2018;1;1147100;1147800;1147100;1147300;487
SPFB.RTS-12.18;1;06.11.2018;1;1147400;1147700;1147400;1147500;176
SPFB.RTS-12.18;1;06.11.2018;1;1147400;1147600;1147300;1147500;141
SPFB.RTS-12.18;1;06.11.2018;1;1147600;1147700;1147200;1147200;126
SPFB.RTS-12.18;1;06.11.2018;1;1147100;1147500;1147100;1147300;61
SPFB.RTS-12.18;1;06.11.2018;1;1147200;1147300;1147100;1147300;82
SPFB.RTS-12.18;1;06.11.2018;1;1147400;1147600;1147100;1147400;197
SPFB.RTS-12.18;1;06.11.2018;1;1147500;1147500;1147200;1147200;82
SPFB.RTS-12.18;1;06.11.2018;1;1147200;1147800;1147200;1147300;165
SPFB.RTS-12.18;1;06.11.2018;1;1147300;1147400;1147200;1147300;79
SPFB.RTS-12.18;1;06.11.2018;1;1147100;1147200;1146900;1147200;133
SPFB.RTS-12.18;1;06.11.2018;1;1147100;1147100;1146600;1146900;156
SPFB.RTS-12.18;1;06.11.2018;1;1146900;1147000;1146600;1146900;65
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1147000;1146700;1146700;58
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1146800;1146600;1146600;55
SPFB.RTS-12.18;1;06.11.2018;1;1146700;1146900;1146700;1146900;63
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1146900;1146600;1146600;55
SPFB.RTS-12.18;1;06.11.2018;1;1146700;1146800;1146400;1146400;374
SPFB.RTS-12.18;1;06.11.2018;1;1146400;1146700;1146200;1146300;188
SPFB.RTS-12.18;1;06.11.2018;1;1146400;1147100;1146300;1147100;134
SPFB.RTS-12.18;1;06.11.2018;1;1146900;1146900;1146500;1146600;65
SPFB.RTS-12.18;1;06.11.2018;1;1146600;1146900;1146500;1146800;54
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1146800;1146700;1146700;21
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1146800;1146600;1146800;37
SPFB.RTS-12.18;1;06.11.2018;1;1146900;1147000;1146800;1146800;120
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1147200;1146800;1146900;34
SPFB.RTS-12.18;1;06.11.2018;1;1147000;1147100;1146900;1147000;31
SPFB.RTS-12.18;1;06.11.2018;1;1146900;1147000;1146800;1146800;149
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1147000;1146700;1146700;45
SPFB.RTS-12.18;1;06.11.2018;1;1146600;1146700;1146400;1146400;119
SPFB.RTS-12.18;1;06.11.2018;1;1146400;1146600;1146300;1146500;55
SPFB.RTS-12.18;1;06.11.2018;1;1146500;1146800;1146500;1146800;13
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1146800;1146500;1146600;38
SPFB.RTS-12.18;1;06.11.2018;1;1146600;1146900;1146500;1146900;53
SPFB.RTS-12.18;1;06.11.2018;1;1146900;1147000;1146900;1147000;95
SPFB.RTS-12.18;1;06.11.2018;1;1147100;1147500;1146800;1147400;263
SPFB.RTS-12.18;1;06.11.2018;1;1147200;1147200;1147000;1147000;52
SPFB.RTS-12.18;1;06.11.2018;1;1146900;1147200;1146900;1147000;118
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1146800;1146500;1146600;61
SPFB.RTS-12.18;1;06.11.2018;1;1146500;1146500;1146200;1146300;110
SPFB.RTS-12.18;1;06.11.2018;1;1146300;1146300;1145900;1145900;144
SPFB.RTS-12.18;1;06.11.2018;1;1145900;1146000;1145800;1145900;113
SPFB.RTS-12.18;1;06.11.2018;1;1145900;1146000;1145900;1145900;117
SPFB.RTS-12.18;1;06.11.2018;1;1145900;1145900;1145500;1145600;178
SPFB.RTS-12.18;1;06.11.2018;1;1145500;1145800;1145500;1145800;136
SPFB.RTS-12.18;1;06.11.2018;1;1145700;1145900;1145700;1145800;63
SPFB.RTS-12.18;1;06.11.2018;1;1145700;1146000;1145700;1146000;48
SPFB.RTS-12.18;1;06.11.2018;1;1145900;1146000;1145800;1145800;78
SPFB.RTS-12.18;1;06.11.2018;1;1145800;1146100;1145700;1146000;121
SPFB.RTS-12.18;1;06.11.2018;1;1146100;1146400;1145900;1146000;138
SPFB.RTS-12.18;1;06.11.2018;1;1146200;1146400;1146100;1146400;16
SPFB.RTS-12.18;1;06.11.2018;1;1146300;1146400;1146200;1146200;54
SPFB.RTS-12.18;1;06.11.2018;1;1146200;1146300;1146100;1146200;81
SPFB.RTS-12.18;1;06.11.2018;1;1146300;1146400;1146000;1146300;112
SPFB.RTS-12.18;1;06.11.2018;1;1146300;1146300;1145900;1145900;38
SPFB.RTS-12.18;1;06.11.2018;1;1145900;1146300;1145900;1146200;20
SPFB.RTS-12.18;1;06.11.2018;1;1146300;1146500;1146100;1146300;130
SPFB.RTS-12.18;1;06.11.2018;1;1146300;1146900;1146100;1146900;135
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1146800;1146500;1146700;78
SPFB.RTS-12.18;1;06.11.2018;1;1146600;1146900;1146600;1146900;56
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1147000;1146700;1147000;77
SPFB.RTS-12.18;1;06.11.2018;1;1147000;1147100;1146900;1146900;90
SPFB.RTS-12.18;1;06.11.2018;1;1146900;1146900;1146700;1146800;33
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1147200;1146700;1147000;62
SPFB.RTS-12.18;1;06.11.2018;1;1147100;1147300;1147000;1147200;51
SPFB.RTS-12.18;1;06.11.2018;1;1147200;1147500;1147200;1147400;174
SPFB.RTS-12.18;1;06.11.2018;1;1147300;1147400;1147100;1147100;36
SPFB.RTS-12.18;1;06.11.2018;1;1147100;1147200;1147000;1147100;23
SPFB.RTS-12.18;1;06.11.2018;1;1147100;1147400;1147100;1147300;54
SPFB.RTS-12.18;1;06.11.2018;1;1147400;1148400;1147400;1148000;814
SPFB.RTS-12.18;1;06.11.2018;1;1147900;1148000;1147600;1147600;146
SPFB.RTS-12.18;1;06.11.2018;1;1147700;1148000;1147700;1147900;71
SPFB.RTS-12.18;1;06.11.2018;1;1148000;1148400;1147900;1148400;153
SPFB.RTS-12.18;1;06.11.2018;1;1148400;1148700;1148300;1148600;253
SPFB.RTS-12.18;1;06.11.2018;1;1148600;1148900;1148400;1148400;271
SPFB.RTS-12.18;1;06.11.2018;1;1148400;1148700;1148300;1148600;89
SPFB.RTS-12.18;1;06.11.2018;1;1148400;1148500;1148100;1148200;73
SPFB.RTS-12.18;1;06.11.2018;1;1148100;1148300;1148100;1148200;22
SPFB.RTS-12.18;1;06.11.2018;1;1148100;1148300;1147800;1147900;269
SPFB.RTS-12.18;1;06.11.2018;1;1147900;1148000;1147400;1147700;245
SPFB.RTS-12.18;1;06.11.2018;1;1147800;1148000;1147400;1147400;124
SPFB.RTS-12.18;1;06.11.2018;1;1147400;1147700;1147300;1147400;77
SPFB.RTS-12.18;1;06.11.2018;1;1147400;1147700;1147400;1147600;29
SPFB.RTS-12.18;1;06.11.2018;1;1147700;1148000;1147600;1147800;78
SPFB.RTS-12.18;1;06.11.2018;1;1147800;1148000;1147700;1148000;33
SPFB.RTS-12.18;1;06.11.2018;1;1147900;1148100;1147800;1147900;118
SPFB.RTS-12.18;1;06.11.2018;1;1148000;1148200;1147800;1148100;92
SPFB.RTS-12.18;1;06.11.2018;1;1148000;1148400;1148000;1148100;164
SPFB.RTS-12.18;1;06.11.2018;1;1148000;1148300;1147900;1148200;83
SPFB.RTS-12.18;1;06.11.2018;1;1148200;1148400;1148100;1148200;69
SPFB.RTS-12.18;1;06.11.2018;1;1148100;1148800;1148100;1148700;240
SPFB.RTS-12.18;1;06.11.2018;1;1148700;1148700;1148000;1148300;100
SPFB.RTS-12.18;1;06.11.2018;1;1148400;1148400;1148000;1148100;31
SPFB.RTS-12.18;1;06.11.2018;1;1148100;1148100;1147400;1147600;371
SPFB.RTS-12.18;1;06.11.2018;1;1147500;1147600;1147200;1147400;171
SPFB.RTS-12.18;1;06.11.2018;1;1147300;1147400;1147100;1147300;43
SPFB.RTS-12.18;1;06.11.2018;1;1147200;1147300;1147100;1147200;53
SPFB.RTS-12.18;1;06.11.2018;1;1147100;1147100;1146800;1146900;353
SPFB.RTS-12.18;1;06.11.2018;1;1146900;1147000;1146700;1146900;184
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1146900;1146600;1146600;59
SPFB.RTS-12.18;1;06.11.2018;1;1146700;1147100;1146500;1147000;166
SPFB.RTS-12.18;1;06.11.2018;1;1146900;1147000;1146800;1146900;52
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1147100;1146800;1146900;53
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1146800;1146400;1146600;98
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1147000;1146300;1146300;192
SPFB.RTS-12.18;1;06.11.2018;1;1146400;1147000;1146400;1146900;74
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1146800;1146100;1146300;83
SPFB.RTS-12.18;1;06.11.2018;1;1146100;1146500;1145700;1146500;321
SPFB.RTS-12.18;1;06.11.2018;1;1146400;1146500;1145900;1146400;135
SPFB.RTS-12.18;1;06.11.2018;1;1146600;1146900;1146600;1146700;64
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1147300;1146800;1147000;213
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1147000;1146500;1146700;79
SPFB.RTS-12.18;1;06.11.2018;1;1146700;1146800;1146300;1146400;162
SPFB.RTS-12.18;1;06.11.2018;1;1146400;1146800;1146200;1146300;68
SPFB.RTS-12.18;1;06.11.2018;1;1146400;1146800;1146300;1146800;82
SPFB.RTS-12.18;1;06.11.2018;1;1146700;1146700;1146400;1146400;41
SPFB.RTS-12.18;1;06.11.2018;1;1146400;1146500;1146300;1146300;32
SPFB.RTS-12.18;1;06.11.2018;1;1146300;1146500;1146100;1146300;97
SPFB.RTS-12.18;1;06.11.2018;1;1146200;1146300;1146100;1146300;31
SPFB.RTS-12.18;1;06.11.2018;1;1146500;1146700;1146400;1146400;66
SPFB.RTS-12.18;1;06.11.2018;1;1146700;1146800;1146100;1146600;341
SPFB.RTS-12.18;1;06.11.2018;1;1146600;1146600;1146100;1146200;144
SPFB.RTS-12.18;1;06.11.2018;1;1146200;1146500;1146200;1146400;87
SPFB.RTS-12.18;1;06.11.2018;1;1146400;1146700;1146400;1146500;101
SPFB.RTS-12.18;1;06.11.2018;1;1146600;1146600;1146300;1146300;41
SPFB.RTS-12.18;1;06.11.2018;1;1146500;1146600;1146500;1146600;19
SPFB.RTS-12.18;1;06.11.2018;1;1146700;1147200;1146700;1146800;384
SPFB.RTS-12.18;1;06.11.2018;1;1146600;1146700;1146500;1146700;38
SPFB.RTS-12.18;1;06.11.2018;1;1146700;1147100;1146700;1146900;74
SPFB.RTS-12.18;1;06.11.2018;1;1146900;1147100;1146700;1146900;66
SPFB.RTS-12.18;1;06.11.2018;1;1146900;1147000;1146900;1147000;23
SPFB.RTS-12.18;1;06.11.2018;1;1146900;1146900;1146600;1146600;36
SPFB.RTS-12.18;1;06.11.2018;1;1146600;1146600;1146300;1146500;110
SPFB.RTS-12.18;1;06.11.2018;1;1146400;1146800;1146200;1146600;271
SPFB.RTS-12.18;1;06.11.2018;1;1146600;1147200;1146600;1147000;66
SPFB.RTS-12.18;1;06.11.2018;1;1146800;1146900;1146700;1146700;20
SPFB.RTS-12.18;1;06.11.2018;1;1146700;1146700;1146300;1146600;148
SPFB.RTS-12.18;1;06.11.2018;1;1146500;1146600;1146100;1146300;255
SPFB.RTS-12.18;1;06.11.2018;1;1146300;1146300;1145600;1145800;229
SPFB.RTS-12.18;1;06.11.2018;1;1145700;1145800;1145500;1145700;115
SPFB.RTS-12.18;1;06.11.2018;1;1145800;1146000;1145500;1145900;87
SPFB.RTS-12.18;1;06.11.2018;1;1146000;1146600;1145900;1146300;331
SPFB.RTS-12.18;1;06.11.2018;1;1146200;1146400;1146200;1146400;40
SPFB.RTS-12.18;1;06.11.2018;1;1146300;1146700;1146300;1146600;63
SPFB.RTS-12.18;1;06.11.2018;1;1146700;1146700;1146200;1146300;42
SPFB.RTS-12.18;1;06.11.2018;1;1146400;1146400;1146100;1146300;63
SPFB.RTS-12.18;1;06.11.2018;1;1146400;1146400;1145900;1146100;154
SPFB.RTS-12.18;1;06.11.2018;1;1146100;1146100;1145300;1145500;356
SPFB.RTS-12.18;1;06.11.2018;1;1145500;1145600;1144700;1144900;622
SPFB.RTS-12.18;1;06.11.2018;1;1144900;1145200;1144900;1145200;167
SPFB.RTS-12.18;1;06.11.2018;1;1145300;1145500;1145000;1145400;188
SPFB.RTS-12.18;1;06.11.2018;1;1145400;1145500;1145300;1145400;102
SPFB.RTS-12.18;1;06.11.2018;1;1145400;1145500;1145200;1145500;209
SPFB.RTS-12.18;1;06.11.2018;1;1145500;1145500;1145300;1145500;67
SPFB.RTS-12.18;1;06.11.2018;1;1145500;1145900;1145500;1145700;136
SPFB.RTS-12.18;1;06.11.2018;1;1145900;1146200;1145900;1146000;188
SPFB.RTS-12.18;1;06.11.2018;1;1146000;1146300;1145900;1146300;183
SPFB.RTS-12.18;1;06.11.2018;1;1146200;1146300;1146100;1146100;26
SPFB.RTS-12.18;1;06.11.2018;1;1146100;1146100;1145800;1145800;85
SPFB.RTS-12.18;1;06.11.2018;1;1145900;1146000;1145800;1145800;91
SPFB.RTS-12.18;1;06.11.2018;1;1145800;1145800;1145700;1145800;7
SPFB.RTS-12.18;1;06.11.2018;1;1145900;1146300;1145900;1146100;51
SPFB.RTS-12.18;1;06.11.2018;1;1146100;1146600;1146000;1146500;217
SPFB.RTS-12.18;1;06.11.2018;1;1146400;1146400;1146200;1146200;87
SPFB.RTS-12.18;1;06.11.2018;1;1146200;1146200;1145700;1145700;104
SPFB.RTS-12.18;1;06.11.2018;1;1145700;1145900;1145600;1145600;59
SPFB.RTS-12.18;1;06.11.2018;1;1145600;1145900;1145600;1145800;41
SPFB.RTS-12.18;1;06.11.2018;1;1145800;1145800;1145200;1145300;135
SPFB.RTS-12.18;1;06.11.2018;1;1145200;1145800;1144900;1145700;429
SPFB.RTS-12.18;1;06.11.2018;1;1145700;1146000;1145700;1146000;72
SPFB.RTS-12.18;1;06.11.2018;1;1145900;1146000;1145400;1145500;199
SPFB.RTS-12.18;1;06.11.2018;1;1145500;1145900;1145400;1145800;72
SPFB.RTS-12.18;1;06.11.2018;1;1145800;1145800;1145500;1145600;52
SPFB.RTS-12.18;1;06.11.2018;1;1145700;1145800;1145300;1145300;73
SPFB.RTS-12.18;1;06.11.2018;1;1145300;1145800;1145300;1145500;37
SPFB.RTS-12.18;1;06.11.2018;1;1145300;1145600;1145300;1145400;30
SPFB.RTS-12.18;1;06.11.2018;1;1145400;1145500;1145200;1145400;130
SPFB.RTS-12.18;1;06.11.2018;1;1145400;1145400;1145100;1145100;96
SPFB.RTS-12.18;1;06.11.2018;1;1145200;1145800;1145100;1145800;104
SPFB.RTS-12.18;1;06.11.2018;1;1145600;1145800;1145500;1145700;83
SPFB.RTS-12.18;1;06.11.2018;1;1145500;1145500;1145100;1145100;165
SPFB.RTS-12.18;1;06.11.2018;1;1145300;1145700;1145200;1145500;196
SPFB.RTS-12.18;1;06.11.2018;1;1145500;1146300;1145500;1146200;388
SPFB.RTS-12.18;1;06.11.2018;1;1146100;1146300;1146000;1146100;153
SPFB.RTS-12.18;1;06.11.2018;1;1146100;1146400;1146000;1146300;317
SPFB.RTS-12.18;1;06.11.2018;1;1146300;1146600;1146300;1146400;252
SPFB.RTS-12.18;1;06.11.2018;1;1146400;1146600;1146200;1146300;190
SPFB.RTS-12.18;1;06.11.2018;1;1146400;1149700;1146100;1147000;1343
SPFB.RTS-12.18;1;04.12.2018;0;1151500;1154700;1149200;1151700;4389
SPFB.RTS-12.18;1;04.12.2018;0;1151800;1152200;1150200;1151500;2649
SPFB.RTS-12.18;1;04.12.2018;0;1151500;1151900;1151000;1151600;656
SPFB.RTS-12.18;1;04.12.2018;0;1151600;1152000;1150500;1150500;1158
SPFB.RTS-12.18;1;04.12.2018;0;1150500;1151100;1149100;1151100;2348
SPFB.RTS-12.18;1;04.12.2018;0;1150800;1151300;1150000;1150800;830
SPFB.RTS-12.18;1;04.12.2018;0;1150700;1151400;1150500;1151200;628
SPFB.RTS-12.18;1;04.12.2018;0;1151100;1151400;1150300;1150600;838
SPFB.RTS-12.18;1;04.12.2018;0;1150700;1150800;1149700;1150100;778
SPFB.RTS-12.18;1;04.12.2018;0;1150000;1150200;1149400;1150100;865
SPFB.RTS-12.18;1;04.12.2018;0;1150000;1150400;1149700;1149900;628
SPFB.RTS-12.18;1;04.12.2018;0;1149800;1150200;1149600;1149800;372
SPFB.RTS-12.18;1;04.12.2018;0;1149900;1150600;1149900;1149900;451
SPFB.RTS-12.18;1;04.12.2018;0;1150000;1150100;1149200;1149300;686
SPFB.RTS-12.18;1;04.12.2018;0;1149300;1149400;1148200;1148600;1658
SPFB.RTS-12.18;1;04.12.2018;0;1148600;1149300;1148100;1148900;1498
SPFB.RTS-12.18;1;04.12.2018;0;1148900;1149600;1148700;1149400;969
SPFB.RTS-12.18;1;04.12.2018;0;1149300;1149400;1148700;1149100;606
SPFB.RTS-12.18;1;04.12.2018;0;1148900;1149300;1148700;1149200;584
SPFB.RTS-12.18;1;04.12.2018;0;1149200;1150000;1149000;1149900;868
SPFB.RTS-12.18;1;04.12.2018;0;1149900;1150200;1149000;1149800;971
SPFB.RTS-12.18;1;04.12.2018;0;1149900;1150000;1149200;1149600;228
SPFB.RTS-12.18;1;04.12.2018;0;1149500;1150300;1149100;1150100;1063
SPFB.RTS-12.18;1;04.12.2018;0;1150100;1150900;1149800;1150700;1046
SPFB.RTS-12.18;1;04.12.2018;0;1150600;1151000;1150200;1150200;1145
SPFB.RTS-12.18;1;04.12.2018;0;1150200;1150900;1150000;1150300;602
SPFB.RTS-12.18;1;04.12.2018;0;1150200;1151100;1150200;1150700;601
SPFB.RTS-12.18;1;04.12.2018;0;1150700;1150800;1150000;1150000;541
SPFB.RTS-12.18;1;04.12.2018;0;1150000;1150200;1149600;1149800;508
SPFB.RTS-12.18;1;04.12.2018;0;1149800;1150100;1149600;1149700;278
SPFB.RTS-12.18;1;04.12.2018;0;1149800;1150100;1149400;1149900;649
SPFB.RTS-12.18;1;04.12.2018;0;1150000;1150000;1149800;1149900;237
SPFB.RTS-12.18;1;04.12.2018;0;1149900;1150500;1149900;1150400;597
SPFB.RTS-12.18;1;04.12.2018;0;1150400;1150500;1149400;1149800;534
SPFB.RTS-12.18;1;04.12.2018;0;1149800;1149900;1148800;1149000;571
SPFB.RTS-12.18;1;04.12.2018;0;1149000;1149400;1148700;1149300;348
SPFB.RTS-12.18;1;04.12.2018;0;1149300;1149600;1149200;1149500;274
SPFB.RTS-12.18;1;04.12.2018;0;1149500;1149800;1149300;1149700;110
SPFB.RTS-12.18;1;04.12.2018;0;1149700;1149800;1149300;1149800;134
SPFB.RTS-12.18;1;04.12.2018;0;1149800;1149900;1149400;1149400;155
SPFB.RTS-12.18;1;04.12.2018;0;1149400;1149700;1149000;1149700;164
SPFB.RTS-12.18;1;04.12.2018;0;1149600;1149800;1149300;1149700;108
SPFB.RTS-12.18;1;04.12.2018;0;1149700;1150100;1149400;1149700;291
SPFB.RTS-12.18;1;04.12.2018;0;1149700;1150300;1149400;1149600;474
SPFB.RTS-12.18;1;04.12.2018;0;1149600;1150000;1149400;1149600;201
SPFB.RTS-12.18;1;04.12.2018;0;1149500;1149600;1149000;1149300;915
SPFB.RTS-12.18;1;04.12.2018;0;1149400;1149800;1149200;1149500;373
SPFB.RTS-12.18;1;04.12.2018;0;1149400;1149700;1149100;1149700;137
SPFB.RTS-12.18;1;04.12.2018;0;1149700;1150200;1149600;1150100;497
SPFB.RTS-12.18;1;04.12.2018;0;1150100;1150600;1149700;1150000;777
SPFB.RTS-12.18;1;04.12.2018;0;1150100;1150200;1149600;1149600;264
SPFB.RTS-12.18;1;04.12.2018;0;1149700;1150200;1149700;1150200;193
SPFB.RTS-12.18;1;04.12.2018;0;1150100;1150300;1150000;1150200;182
SPFB.RTS-12.18;1;04.12.2018;0;1150200;1150200;1149300;1149300;655
SPFB.RTS-12.18;1;04.12.2018;0;1149300;1149800;1149100;1149300;499
SPFB.RTS-12.18;1;04.12.2018;0;1149200;1149300;1148700;1149200;670
SPFB.RTS-12.18;1;04.12.2018;0;1149200;1149400;1148900;1149200;216
SPFB.RTS-12.18;1;04.12.2018;0;1149200;1149200;1148700;1148900;271
SPFB.RTS-12.18;1;04.12.2018;0;1148800;1149100;1148400;1148700;939
SPFB.RTS-12.18;1;04.12.2018;0;1148600;1149000;1148300;1148300;728
SPFB.RTS-12.18;1;04.12.2018;0;1148500;1150100;1148200;1149900;1682
SPFB.RTS-12.18;1;04.12.2018;0;1149900;1150100;1149300;1150000;456
SPFB.RTS-12.18;1;04.12.2018;0;1150000;1150500;1149800;1150200;748
SPFB.RTS-12.18;1;04.12.2018;0;1150300;1150400;1149900;1150400;386
SPFB.RTS-12.18;1;04.12.2018;0;1150400;1150800;1150200;1150800;621
SPFB.RTS-12.18;1;04.12.2018;0;1150600;1151000;1150100;1151000;572
SPFB.RTS-12.18;1;04.12.2018;0;1150900;1151000;1150600;1150900;212
SPFB.RTS-12.18;1;04.12.2018;0;1150700;1150800;1149800;1150300;543
SPFB.RTS-12.18;1;04.12.2018;0;1150300;1150400;1150000;1150200;260
SPFB.RTS-12.18;1;04.12.2018;0;1150000;1150200;1149800;1150000;442
SPFB.RTS-12.18;1;04.12.2018;0;1149900;1150100;1149600;1149800;411
SPFB.RTS-12.18;1;04.12.2018;0;1149800;1150500;1149800;1150300;558
SPFB.RTS-12.18;1;04.12.2018;0;1150300;1150800;1150200;1150800;270
SPFB.RTS-12.18;1;04.12.2018;0;1150900;1151400;1150500;1151100;958
SPFB.RTS-12.18;1;04.12.2018;0;1151000;1151000;1150500;1150900;306
SPFB.RTS-12.18;1;04.12.2018;0;1151000;1151400;1150900;1151300;519
SPFB.RTS-12.18;1;04.12.2018;0;1151400;1151600;1150800;1151400;621
SPFB.RTS-12.18;1;04.12.2018;0;1151500;1151700;1151000;1151200;642
SPFB.RTS-12.18;1;04.12.2018;0;1151300;1151400;1151000;1151300;290
SPFB.RTS-12.18;1;04.12.2018;0;1151400;1151500;1151100;1151500;149
SPFB.RTS-12.18;1;04.12.2018;0;1151500;1151600;1151300;1151500;155
SPFB.RTS-12.18;1;04.12.2018;0;1151500;1152300;1151300;1152300;793
SPFB.RTS-12.18;1;04.12.2018;0;1152200;1152200;1151600;1152100;497
SPFB.RTS-12.18;1;04.12.2018;0;1152100;1152900;1152100;1152800;1220
SPFB.RTS-12.18;1;04.12.2018;0;1152800;1153000;1152300;1152400;719
SPFB.RTS-12.18;1;04.12.2018;0;1152500;1153200;1152500;1153100;675
SPFB.RTS-12.18;1;04.12.2018;0;1153100;1153500;1152800;1153000;1100
SPFB.RTS-12.18;1;04.12.2018;0;1152900;1153200;1152600;1152700;693
SPFB.RTS-12.18;1;04.12.2018;0;1152600;1152900;1152400;1152800;535
SPFB.RTS-12.18;1;04.12.2018;0;1152900;1152900;1152300;1152500;879
SPFB.RTS-12.18;1;04.12.2018;0;1152600;1152900;1152200;1152400;1162
SPFB.RTS-12.18;1;04.12.2018;0;1152400;1152500;1152200;1152500;491
SPFB.RTS-12.18;1;04.12.2018;0;1152400;1153100;1152300;1152400;600
SPFB.RTS-12.18;1;04.12.2018;0;1152400;1152600;1152200;1152300;268
SPFB.RTS-12.18;1;04.12.2018;0;1152400;1152400;1152100;1152400;195
SPFB.RTS-12.18;1;04.12.2018;0;1152400;1152500;1152000;1152500;643
SPFB.RTS-12.18;1;04.12.2018;0;1152500;1152800;1152100;1152100;311
SPFB.RTS-12.18;1;04.12.2018;0;1152100;1152400;1152000;1152300;380
SPFB.RTS-12.18;1;04.12.2018;0;1152300;1152800;1152200;1152500;410
SPFB.RTS-12.18;1;04.12.2018;0;1152400;1152600;1151700;1152000;589
SPFB.RTS-12.18;1;04.12.2018;0;1152000;1152400;1151700;1152200;286
SPFB.RTS-12.18;1;04.12.2018;0;1152200;1152200;1151600;1152100;390
SPFB.RTS-12.18;1;04.12.2018;0;1152000;1152400;1151900;1152200;352
SPFB.RTS-12.18;1;04.12.2018;0;1152300;1152600;1152100;1152600;336
SPFB.RTS-12.18;1;04.12.2018;0;1152600;1152900;1152500;1152800;462
SPFB.RTS-12.18;1;04.12.2018;0;1152800;1153100;1152400;1153100;696
SPFB.RTS-12.18;1;04.12.2018;0;1153100;1154100;1153000;1153700;1494
SPFB.RTS-12.18;1;04.12.2018;0;1153800;1154100;1153300;1153900;716
SPFB.RTS-12.18;1;04.12.2018;0;1153900;1154400;1153900;1154300;902
SPFB.RTS-12.18;1;04.12.2018;0;1154300;1155000;1154300;1154800;1883
SPFB.RTS-12.18;1;04.12.2018;0;1154900;1155500;1154700;1155200;1451
SPFB.RTS-12.18;1;04.12.2018;0;1155200;1155300;1154700;1155100;668
SPFB.RTS-12.18;1;04.12.2018;0;1155100;1155300;1154500;1154900;494
SPFB.RTS-12.18;1;04.12.2018;0;1154900;1155000;1154600;1154700;386
SPFB.RTS-12.18;1;04.12.2018;0;1154800;1155800;1154800;1155600;993
SPFB.RTS-12.18;1;04.12.2018;0;1155500;1156200;1155200;1156200;1270
SPFB.RTS-12.18;1;04.12.2018;0;1156100;1156400;1155700;1156100;1198
SPFB.RTS-12.18;1;04.12.2018;0;1156100;1156300;1155600;1155900;365
SPFB.RTS-12.18;1;04.12.2018;0;1155900;1157500;1155700;1157100;2342
SPFB.RTS-12.18;1;04.12.2018;1;1157200;1158300;1157100;1157500;2977
SPFB.RTS-12.18;1;04.12.2018;1;1157500;1158100;1157200;1157500;1500
SPFB.RTS-12.18;1;04.12.2018;1;1157600;1157700;1157000;1157100;545
SPFB.RTS-12.18;1;04.12.2018;1;1157100;1157700;1157000;1157400;544
SPFB.RTS-12.18;1;04.12.2018;1;1157300;1157500;1156800;1156900;434
SPFB.RTS-12.18;1;04.12.2018;1;1156900;1157300;1156600;1156700;942
SPFB.RTS-12.18;1;04.12.2018;1;1156700;1156800;1156300;1156700;601
SPFB.RTS-12.18;1;04.12.2018;1;1156600;1157000;1156200;1156400;449
SPFB.RTS-12.18;1;04.12.2018;1;1156500;1156900;1156300;1156600;424
SPFB.RTS-12.18;1;04.12.2018;1;1156600;1156700;1155900;1155900;519
SPFB.RTS-12.18;1;04.12.2018;1;1155900;1156200;1155700;1156200;397
SPFB.RTS-12.18;1;04.12.2018;1;1156100;1156300;1155600;1155600;387
SPFB.RTS-12.18;1;04.12.2018;1;1155700;1156100;1155500;1155900;451
SPFB.RTS-12.18;1;04.12.2018;1;1156000;1156100;1155600;1156100;382
SPFB.RTS-12.18;1;04.12.2018;1;1156000;1156400;1155900;1156200;260
SPFB.RTS-12.18;1;04.12.2018;1;1156200;1156300;1155600;1155900;558
SPFB.RTS-12.18;1;04.12.2018;1;1155900;1156100;1155100;1155300;885
